question_index,expected_answer,answer,has_err_agent,has_err_graph,has_err_tog,has_err_instruction,has_err_other,is_kg_based_answer,kg_calls,agent_calls,reached_depth,start_timestamp,duration,exact_match,f1,is_no_answer,method,rep,model,questions
274,Lionel Messi,Cristiano Ronaldo,0,1,0,0,0,0,2,2,1,1768700853.0733852,68.97453999519348,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
275,Michael Jacobs,"Bob Young, Michael Jacobs",0,0,0,0,0,1,4,3,1,1768700946.3814635,11.492908000946043,0,0.6666666666666666,0,formatog_d3_p3,1,llama4:scout,qald_10-en
276,Wolfgang Schäuble,Bernd Weiß,0,0,0,1,0,0,13,7,3,1768700988.5520446,28.478007555007935,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
277,Petr Kellner,,0,0,0,1,0,0,15,9,3,1768701074.692387,45.849257469177246,0,0.0,1,formatog_d3_p3,1,llama4:scout,qald_10-en
278,Karamo Brown,Karamo Brown,0,0,0,0,0,1,10,5,2,1768701168.0805476,21.2360782623291,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
279,Hi-Rez Studios,Hi-Rez Studios,0,0,0,0,0,1,4,3,1,1768701242.902814,10.54688572883606,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
280,Felix Klein,Felix Klein,0,0,0,0,0,1,3,1,1,1768701282.4175384,3.4556326866149902,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
281,Pakistan,Pakistan,0,0,0,0,0,1,4,3,1,1768701305.3689947,12.729550123214722,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
282,Howard Kazanjian; Rick McCallum,"Rick McCallum, Howard Kazanjian, and George Lucas",0,0,0,0,0,1,4,3,1,1768701346.4290524,15.216302633285522,0,0.7272727272727273,0,formatog_d3_p3,1,llama4:scout,qald_10-en
283,Paul Dano,Daniel Day-Lewis,0,1,0,0,0,0,11,5,2,1768701394.8624742,86.51805448532104,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
284,Nobel Prize in Literature,Nobel Prize in Literature,0,0,0,0,0,1,5,3,1,1768701552.1385548,14.022557973861694,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
285,N,https://www.npr.org/sections/tinydesk/,0,0,0,0,0,0,15,8,3,1768701612.227863,32.771483182907104,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
286,William Hanna,William Hanna,0,0,0,0,0,1,4,3,1,1768701693.11377,12.265993118286133,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
287,Tina Fey; Robert Carlock,Tina Fey and Robert Carlock,0,0,0,0,0,1,4,3,1,1768701739.1982138,13.607461214065552,0,0.888888888888889,0,formatog_d3_p3,1,llama4:scout,qald_10-en
288,Jason Steele,Jason Steele,0,0,0,0,0,1,4,2,1,1768701787.9880004,7.294654130935669,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
289,Ikutaro Kakehashi,Ikutaro Kakehashi,0,0,0,0,0,1,4,3,1,1768701831.0994594,12.416969299316406,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
290,Doug Bradley,Doug Bradley,0,0,0,0,0,1,4,2,1,1768701875.0494936,7.04200005531311,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
291,Phaenarete; Sophroniscus,Sophonronicus and Phaenarete,0,0,0,1,0,0,4,3,1,1768701909.5979145,11.902866125106812,0,0.4,0,formatog_d3_p3,1,llama4:scout,qald_10-en
292,Lucy Maud Montgomery,Lucy Maud Montgomery,0,0,0,0,0,1,4,2,1,1768701956.5846076,7.933220386505127,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
293,Allen Ginsberg,Allen Ginsberg,0,0,0,0,0,1,4,2,1,1768701999.1809669,7.3085713386535645,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
294,Clive Barker,Clive Barker,0,0,0,0,0,1,4,3,1,1768702033.687327,10.521318912506104,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
295,Rainer Maria Rilke,August Sander,0,0,0,1,0,0,1,2,1,1768702074.1448665,5.754822731018066,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
296,National Festival of Community Theatre,Venice Film Festival,0,0,0,1,0,0,4,3,1,1768702106.1049356,16.255795001983643,0,0.25,0,formatog_d3_p3,1,llama4:scout,qald_10-en
297,-7000-01-01T00:00:00Z,8th century BC,0,0,0,1,0,0,1,2,1,1768702156.153061,7.663023471832275,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
298,Elbe,Elbe,0,0,0,0,0,1,5,3,1,1768702194.2960978,13.640237092971802,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
299,Pac-Man,Pac-Man,0,0,0,0,0,1,5,3,1,1768702252.721898,14.01588010787964,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
300,Shuhua,Song Yuqi,0,0,0,0,0,1,10,5,2,1768702309.5063353,22.42610502243042,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
301,Cristiano Ronaldo,Cristiano Ronaldo,0,0,0,1,0,0,2,2,1,1768713774.676225,8.675034284591675,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
302,Heidelberg University,Heidelberg University,0,0,0,1,0,0,2,2,1,1768713822.420648,15.342056512832642,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
303,Amazon rainforest,Amazon Rainforest,0,0,0,0,0,1,5,3,1,1768713876.870468,14.244415283203123,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
304,Samsung Electronics,Apple,0,0,0,0,0,1,5,2,1,1768713942.6520123,12.94599986076355,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
305,Sony,Sony,0,0,0,1,0,0,2,2,1,1768713996.7854114,8.200723886489868,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
306,Cristiano Ronaldo,Cristiano Ronaldo,0,0,0,1,0,0,2,2,1,1768714037.4110212,7.459497213363648,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
307,Kobe Bryant,Michael Jordan,0,0,0,1,0,0,2,2,1,1768714080.4243908,8.301903486251831,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
308,Lewis Hamilton,Sebastian Vettel,0,0,0,1,0,0,2,2,1,1768714134.890479,6.89611554145813,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
309,Amsterdam,Copenhagen,0,0,0,1,0,0,5,3,1,1768714175.022094,14.880580186843872,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
310,4,9,0,0,0,1,0,0,4,3,1,1768714235.1450567,32.00488471984863,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
311,32,,0,0,0,1,0,0,6,3,1,1768714327.2752242,30.888540506362915,0,0.0,1,formatog_d3_p3,1,llama4:scout,qald_10-en
312,La Sportiva,Black Diamond Equipment,0,0,0,1,0,0,2,2,1,1768714420.8888974,6.332355737686157,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
313,Sahara,Sahara Desert,0,0,0,0,0,1,5,3,1,1768714464.685785,11.890346765518188,0,0.6666666666666666,0,formatog_d3_p3,1,llama4:scout,qald_10-en
314,Bellatrix Lestrange,Bellatrix Lestrange,0,0,0,0,0,1,5,2,1,1768714518.0774353,9.39639401435852,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
315,+208610,208610,0,0,0,0,0,1,4,2,1,1768714568.8458931,7.902220249176025,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
316,林廣守,Hiromori Hayashi,0,0,0,0,0,1,8,5,2,1768714610.402999,25.04801225662231,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
317,Ly Thai To,Ly Thai To,0,0,0,0,0,1,10,5,2,1768714690.1029532,24.091872930526733,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
318,Antje Boetius,Alfred Wegener Institute,0,0,0,1,0,0,8,6,2,1768714772.630514,35.192631244659424,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
319,+8126,Nanga Parbat,0,0,0,1,0,0,10,6,2,1768714858.3351688,27.1363468170166,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
320,Hamburg,runningwildnet,0,0,0,0,0,1,4,3,1,1768714931.276819,10.760096788406372,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
321,4,4,0,0,0,1,0,0,2,2,1,1768714977.7375047,7.738737344741821,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
322,+242.86,Longyearbyen,0,0,0,1,0,0,1,2,1,1768715016.730789,9.030076265335085,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
323,+0,0.26%,0,0,0,1,0,0,4,3,1,1768715056.3212469,14.115142822265623,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
324,3,3,0,0,0,0,0,1,5,3,1,1768715107.6759176,15.081916570663452,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
325,4,2,0,0,0,1,0,0,1,2,1,1768715165.096583,6.342549085617065,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
326,Point(8.82183 51.90588),"51.90588, 8.82183",0,0,0,0,0,1,4,2,1,1768715195.9318423,8.58127236366272,0,0.5,0,formatog_d3_p3,1,llama4:scout,qald_10-en
327,London,Twickenham,0,0,0,1,0,0,6,3,1,1768715243.1692953,23.582334518432617,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
328,Germany,Germany,0,0,0,0,0,1,3,1,1,1768715340.7857692,3.5029990673065186,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
329,Jacques Herzog; Pierre de Meuron,Hermann Bartels,0,0,0,1,0,0,10,6,2,1768715364.137737,28.391388654708862,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
330,Denmark; United States of America,Los Angeles,0,0,0,0,0,1,4,3,1,1768715441.638031,12.138660192489624,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
331,Australia,Australia,0,0,0,0,0,1,4,3,1,1768715485.45867,13.646188259124756,1,1.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
332,basalt,"lava, volcanic ash, and volcanic debris",0,0,0,1,0,0,1,2,1,1768715532.8999252,6.618442058563232,0,0.0,0,formatog_d3_p3,1,llama4:scout,qald_10-en
0,Bernhard Riemann,Bernhard Riemann,0,0,1,1,0,0,1,2,1,1768672404.772794,15.520882368087769,1,1.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
1,emu,Laama,0,0,1,1,0,0,3,4,1,1768672492.5693383,36.53642177581787,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
2,Yennefer of Vengerberg,Geralt of Rivia,0,0,1,1,0,0,3,4,1,1768672560.4568195,36.00342535972595,0,0.3333333333333333,0,tog_d3_p3,1,llama4:scout,qald_10-en
3,Ma Huateng,Pony Ma,0,0,1,1,0,0,2,3,1,1768672741.8776717,21.64072322845459,0,0.5,0,tog_d3_p3,1,llama4:scout,qald_10-en
4,Yu Yu Hakusho,,0,0,1,1,0,0,3,4,1,1768672812.7241008,32.32495975494385,0,0.0,1,tog_d3_p3,1,llama4:scout,qald_10-en
5,New York Stock Exchange; Frankfurt Stock Exchange; SIX Swiss Exchange; XETRA,Frankfurt Stock Exchange and New York Stock Exchange,0,0,1,1,0,0,1,2,1,1768672904.4636486,9.709273338317873,0,0.7368421052631579,0,tog_d3_p3,1,llama4:scout,qald_10-en
6,Time of Contempt; The Last Wish; The Tower of the Swallow,,0,0,1,1,0,0,1,2,1,1768672947.329008,21.238171577453613,0,0.0,1,tog_d3_p3,1,llama4:scout,qald_10-en
7,+100,100,0,0,1,1,0,0,1,2,1,1768672999.9943864,18.32856488227844,1,1.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
8,Kyoto City University of Arts,Kyoto City School of Arts,0,0,1,1,0,0,1,2,1,1768673045.3469682,13.278202056884766,0,0.8000000000000002,0,tog_d3_p3,1,llama4:scout,qald_10-en
9,Eastside High School,Erasmus Hall High School,0,0,1,1,0,0,2,3,1,1768673078.7068968,23.30078077316284,0,0.5714285714285715,0,tog_d3_p3,1,llama4:scout,qald_10-en
10,Java,Java,0,0,1,1,0,0,2,3,1,1768673127.8468523,21.680479049682617,1,1.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
11,0,2,0,0,1,1,0,0,2,3,1,1768673193.9072592,29.931371212005615,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
12,0,,0,0,1,1,0,0,1,2,1,1768673288.0782702,16.154588222503662,0,0.0,1,tog_d3_p3,1,llama4:scout,qald_10-en
13,0,,0,0,1,1,0,0,1,2,1,1768673371.4021304,17.77785015106201,0,0.0,1,tog_d3_p3,1,llama4:scout,qald_10-en
14,N,,0,0,1,1,0,0,1,2,1,1768673420.8300314,21.266052722930908,0,0.0,1,tog_d3_p3,1,llama4:scout,qald_10-en
15,United Kingdom,England,0,0,1,1,0,0,1,2,1,1768673684.7949247,10.27228832244873,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
16,United Kingdom,Canada,0,0,1,1,0,0,1,2,1,1768673773.8482122,15.587255954742432,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
17,5,1,0,0,1,1,0,0,2,3,1,1768673944.9008248,22.09123992919922,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
18,suicide,,0,0,1,1,0,0,1,2,1,1768673987.9150088,16.586761951446533,0,0.0,1,tog_d3_p3,1,llama4:scout,qald_10-en
19,financial services,Banking,0,0,1,1,0,0,1,2,1,1768674029.8005588,13.117831230163574,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
20,Amerika Birleşik Devletleri,Amerika,0,0,1,1,0,0,1,2,1,1768674092.6836612,14.21172571182251,0,0.5,0,tog_d3_p3,1,llama4:scout,qald_10-en
21,+157,157,0,0,1,1,0,0,1,2,1,1768674134.7781756,13.488059520721436,1,1.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
22,哈茨山,哈茨山,0,0,1,1,0,0,1,2,1,1768674206.8551302,12.31434178352356,1,1.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
23,1,1,0,0,1,1,0,0,2,3,1,1768674238.8806205,18.662051677703857,1,1.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
24,28,,0,0,1,1,0,0,2,3,1,1768674279.187042,26.14833664894104,0,0.0,1,tog_d3_p3,1,llama4:scout,qald_10-en
25,18,,0,0,1,1,0,0,2,3,1,1768674325.605379,24.329038619995117,0,0.0,1,tog_d3_p3,1,llama4:scout,qald_10-en
26,7,7,0,0,1,1,0,0,2,3,1,1768674414.6145687,23.939043760299683,1,1.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
27,26,10,0,0,1,1,0,0,1,2,1,1768674482.04101,16.876953601837158,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
28,0,11,0,0,1,1,0,0,2,3,1,1768674553.770635,18.183762550354004,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
29,0,12,0,0,1,1,0,0,3,4,1,1768674634.365239,30.50852084159851,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
30,125,23,0,0,1,1,0,0,2,3,1,1768674712.5535674,19.572990894317627,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
31,0,3,0,0,1,1,0,0,1,2,1,1768674779.408226,13.283013582229614,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
32,0,3,0,0,1,1,0,0,1,2,1,1768674848.440126,13.203921556472778,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
33,0,3,0,0,1,1,0,0,2,3,1,1768674894.176232,18.65064072608948,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
34,12,12,0,0,1,1,0,0,1,2,1,1768674938.8061235,15.057125091552734,1,1.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
35,3,9,0,0,1,1,0,0,2,3,1,1768675002.7194183,20.638585805892944,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
36,79,5,0,0,1,1,0,0,1,2,1,1768675083.528494,13.56600570678711,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
37,2,2,0,0,1,1,0,0,2,3,1,1768675129.549123,19.43703317642212,1,1.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
38,1,,0,0,1,1,0,0,2,3,1,1768675221.7181706,26.86628031730652,0,0.0,1,tog_d3_p3,1,llama4:scout,qald_10-en
39,189,2,0,0,1,1,0,0,2,3,1,1768675275.4927678,28.264497756958008,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
40,12,12,0,0,1,1,0,0,2,3,1,1768675367.195233,17.8015193939209,1,1.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
41,0,,0,0,1,1,0,0,1,2,1,1768675453.1020372,16.24469017982483,0,0.0,1,tog_d3_p3,1,llama4:scout,qald_10-en
42,5,3,0,0,1,1,0,0,2,3,1,1768675552.6750948,22.71500444412231,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
43,0,,0,0,1,1,0,0,2,3,1,1768675630.2484674,23.65977478027344,0,0.0,1,tog_d3_p3,1,llama4:scout,qald_10-en
44,5,3,0,0,1,1,0,0,2,3,1,1768675730.5641265,29.6554491519928,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
45,11,4,0,0,1,1,0,0,2,3,1,1768676021.1325564,19.267698049545288,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
46,0,3,0,0,1,1,0,0,1,2,1,1768676061.450803,13.26186466217041,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
47,0,2,0,0,1,1,0,0,2,3,1,1768676179.5678086,25.732998609542847,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
48,0,1,0,0,1,1,0,0,1,2,1,1768676238.6696808,19.17450451850891,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
49,8,61440,0,0,1,1,0,0,2,3,1,1768676287.8448238,25.856287956237793,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
50,+111892,"112,000",0,0,1,1,0,0,1,2,1,1768676332.5477867,12.437455654144289,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
51,3,2,0,0,1,1,0,0,3,4,1,1768676372.5335453,33.42324900627136,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
52,1,,0,0,1,1,0,0,1,2,1,1768676505.958717,17.61849284172058,0,0.0,1,tog_d3_p3,1,llama4:scout,qald_10-en
53,6,1,0,0,1,1,0,0,1,2,1,1768676700.5706122,17.107675075531006,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
54,12,,0,0,1,1,0,0,1,2,1,1768676753.8599443,12.568777084350586,0,0.0,1,tog_d3_p3,1,llama4:scout,qald_10-en
55,0,3,0,0,1,1,0,0,2,3,1,1768676804.795014,21.79035973548889,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
56,5,6,0,0,1,1,0,0,2,3,1,1768676846.2711382,24.148722171783447,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
57,8,6,0,0,1,1,0,0,2,3,1,1768676911.5759468,24.77080726623535,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
58,31,30,0,0,1,1,0,0,2,3,1,1768676964.574338,20.608654022216797,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
59,17,12,0,0,1,1,0,0,1,2,1,1768677054.4214692,13.810640096664429,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
60,13,13,0,0,1,1,0,0,1,2,1,1768677127.5461023,16.552897691726685,1,1.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
61,21,Several,0,0,1,1,0,0,2,3,1,1768677203.4192986,26.502455711364743,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
62,42,,0,0,1,1,0,0,2,3,1,1768677262.3470995,31.926828145980835,0,0.0,1,tog_d3_p3,1,llama4:scout,qald_10-en
63,13,"Washington, D.C.",0,0,1,1,0,0,1,2,1,1768677329.0468454,24.556413650512695,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
64,0,,0,0,1,1,0,0,2,3,1,1768677393.1456904,34.332284688949585,0,0.0,1,tog_d3_p3,1,llama4:scout,qald_10-en
65,0,,0,0,1,1,0,0,1,2,1,1768677466.6962745,16.425062894821167,0,0.0,1,tog_d3_p3,1,llama4:scout,qald_10-en
66,0,2,0,0,1,1,0,0,1,2,1,1768677513.948563,12.87592315673828,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
67,1,1,0,0,1,1,0,0,2,3,1,1768677572.902596,30.541811227798465,1,1.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
68,663,,0,0,1,1,0,0,3,4,1,1768677635.381218,33.901928424835205,0,0.0,1,tog_d3_p3,1,llama4:scout,qald_10-en
69,+6,4,0,0,1,1,0,0,1,2,1,1768677691.1540153,11.04028034210205,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
70,1,1,0,1,0,0,0,0,1,1,1,1768677781.092934,2.9891722202301025,1,1.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
71,+45000000,45,0,0,1,1,0,0,1,2,1,1768677828.354212,13.712012529373167,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
72,117,118,0,1,0,0,0,0,1,1,1,1768677849.997877,3.1399199962615967,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
73,15481363,Tens of Millions,0,0,1,1,0,0,2,3,1,1768677880.606846,27.94889664649963,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
74,21,12,0,0,1,1,0,0,2,3,1,1768677994.6221845,21.300716876983643,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
75,1,,0,0,1,1,0,0,3,4,1,1768678126.1251037,35.802573680877686,0,0.0,1,tog_d3_p3,1,llama4:scout,qald_10-en
76,3,16,0,0,1,1,0,0,3,4,1,1768678194.0394757,34.18998885154724,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
77,0,,0,0,1,1,0,0,2,3,1,1768678259.6190586,22.43873691558838,0,0.0,1,tog_d3_p3,1,llama4:scout,qald_10-en
78,4,2,0,0,1,1,0,0,1,2,1,1768678468.182583,10.6696138381958,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
79,5,5,0,0,1,1,0,0,2,3,1,1768678497.5060518,21.5322847366333,1,1.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
80,359,122,0,1,0,0,0,0,1,1,1,1768678527.0069673,41.37907552719116,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
81,+3,3,0,0,1,1,0,0,1,2,1,1768678595.6236866,10.03171968460083,1,1.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
82,+709,,0,0,1,1,0,0,1,2,1,1768678632.646226,8.94884705543518,0,0.0,1,tog_d3_p3,1,llama4:scout,qald_10-en
83,3,3,0,0,1,1,0,0,1,2,1,1768678666.896433,15.019415616989136,1,1.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
84,215,300,0,0,1,1,0,0,2,3,1,1768678712.635233,22.793099403381348,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
85,0,,0,0,1,1,0,0,3,4,1,1768678782.1307905,31.4354190826416,0,0.0,1,tog_d3_p3,1,llama4:scout,qald_10-en
86,1,3,0,0,1,1,0,0,2,3,1,1768678858.2153332,18.49502396583557,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
87,8,82,0,0,1,1,0,0,1,2,1,1768678923.6412156,10.919639825820925,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
88,0,3,0,0,1,1,0,0,2,3,1,1768678990.8816009,20.779329776763916,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
89,2,2,0,0,1,1,0,0,2,3,1,1768679037.5264692,16.904454946517944,1,1.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
90,0,5,0,0,1,1,0,0,2,3,1,1768679133.3905032,28.47087812423706,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
91,4,8,0,0,1,1,0,0,2,3,1,1768679187.6502078,22.704562187194824,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
92,0,0,0,0,1,1,0,0,2,3,1,1768679299.479097,24.326400756835938,1,1.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
93,common bottlenose dolphin,common bottlenose dolphin,0,0,1,1,0,0,2,3,1,1768679345.9375324,26.79344916343689,1,1.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
94,gene,,0,0,1,1,0,0,1,2,1,1768679399.2468705,20.62657380104065,0,0.0,1,tog_d3_p3,1,llama4:scout,qald_10-en
95,0,Once,0,0,1,1,0,0,2,3,1,1768679447.8746326,25.19221591949463,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
96,2,Twice,0,0,1,1,0,0,1,2,1,1768679503.9342303,14.172678232192991,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
97,0,11,0,0,1,1,0,0,2,3,1,1768679546.657658,26.82978582382202,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
98,30,29,0,0,1,1,0,0,1,2,1,1768679602.3915243,11.030648469924929,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
99,1,1,0,0,1,1,0,0,3,4,1,1768679634.7419796,31.267175674438477,1,1.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
100,Naruhito,"Washington, D.C.",0,0,1,1,0,0,1,2,1,1768679737.4235215,25.2006516456604,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
101,3,6,0,0,1,1,0,0,3,4,1,1768679786.662662,38.22387075424194,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
102,North Rhine-Westphalia,,0,0,1,1,0,0,2,3,1,1768679858.59261,23.085605144500732,0,0.0,1,tog_d3_p3,1,llama4:scout,qald_10-en
103,Yankee Stadium,Yankee Stadium,0,0,1,1,0,0,1,2,1,1768679909.9557817,12.221374273300173,1,1.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
104,People's Republic of China; India; Myanmar; Nepal; Pakistan; Afghanistan,,0,0,1,1,0,0,1,2,1,1768679944.8969128,14.977096796035768,0,0.0,1,tog_d3_p3,1,llama4:scout,qald_10-en
105,0,50,0,0,1,1,0,0,2,3,1,1768680052.3683743,18.662028312683105,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
106,United States of America,United States,0,0,1,1,0,0,2,3,1,1768680098.7826447,20.96749377250671,0,0.6666666666666666,0,tog_d3_p3,1,llama4:scout,qald_10-en
107,15,,0,0,1,1,0,0,1,2,1,1768680241.2257226,10.895453929901125,0,0.0,1,tog_d3_p3,1,llama4:scout,qald_10-en
108,Austria,Germany,0,0,1,1,0,0,1,2,1,1768680264.290399,12.87362027168274,0,0.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
109,Sweden,Sweden,0,0,1,1,0,0,1,2,1,1768680294.5136118,14.681840658187866,1,1.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
110,vogue,Vogue,0,0,1,1,0,0,2,3,1,1768680335.44104,22.454089164733887,1,1.0,0,tog_d3_p3,1,llama4:scout,qald_10-en
111,ja,,0,0,1,1,0,0,1,2,1,1768680405.9247582,15.20935320854187,0,0.0,1,tog_d3_p3,1,llama4:scout,qald_10-en
112,71,,0,0,1,1,0,0,2,3,1,1768680454.4403574,34.059775829315186,0,0.0,1,tog_d3_p3,1,llama4:scout,qald_10-en
